id,joke,label
2116,杰妮十分信任地对自己的女伴道：心理医生说，我应当分享我丈夫的兴趣。可是我根本不喜欢用望远镜观察海滩上穿比基尼的姑娘！,3
2117,生物课上，老师提问在课堂上睡觉的小强：“老鼠的寿命有多长？” “老师，这是一个很难确定的问题啊！”小强困惑的说。 “有什么难的，只要你听课了就一定能回答！” “那就要看猫什么时候饿了”,5
2118,老师：“你为什么迟到？” 学生：“我本来要去钓鱼。但是爸爸不许我去，我哭了，所以来晚了。” “你爸爸做得很对，关于你为什么应该上学，不应该去钓，爸爸一定对你解释清楚了吧？” “对，爸爸说蚯蚓太少，要是两个人去钓就不够……”,5
2119,一天，父子俩在大海上划船。突然儿子大叫：鲨鱼！父亲赶忙拿起桨准备划船。由于惊慌桨掉在海里了，儿子见鲨鱼迅速的逼近大声问：怎么还不划船？父亲绝望的说：儿子，桨（讲）完了。,1
2120,歌剧院中挤满了人，观众中有许多成双成对的情人。 突然间，一个男人闯进走廊，挥舞着一支手枪，叫道：“我的太太跟一个男人在里面，赶快叫她出来，否则我就开枪了！” 惊慌失措的经理奔上舞台，宣布道：“有个男人带手枪在走廊上，据他说，在观众中有他的太太跟别的男人。假如真是如此，请她速从边门出去！” 在一分钟内，歌剧院中的女人差不多走光了。,1
2121,教官子与县丞子厮打，教官子屡负，归而哭诉其母。母 曰：彼家终日吃肉，故恁般强健会打。你家终日吃腐，力气 衰微，如何敌得他过？教官曰：这般我儿不要忙，等祭过了丁，再与他报复便了。,1
2122,通过免费咨询，您通常可以获得您所支付的费用。,3
2123,当你要求某人和你一起去某个地方时，他们说不，然后开始解释原因，你说，“只要告诉我时间，不要告诉我手表是如何工作的。”,3
2124,一天，老张与老吴下班的时候一起走在大街上。突然身后传来急促的喇叭声，只见老张神色紧张地急忙躲到一旁，老吴不解地问道：「你怕什么？我们在人行道上，车子撞不到我们呀！」 老张抚着怦怦乱跳的胸口解释道：「哎！你有所不知，差不多一个月前，我老婆跟一个计程车司机跑了。自此以后，每当我听到喇叭声就会吓一大跳，深怕那个计程车司机又将我的老婆送回来！」,5
2125,乡民初次入城；见有木桶悬于城上，问人曰：此中何物？ 应者曰：强盗头。及至县前，见无数木匣钉于谯楼之上，皆前官既去而所留遗爱之靴。乡民不知，乃点首曰：城上挂的强盗头，此处一定是强盗脚了。,1
2126,大多数人宁愿被赞美毁掉而不是被批评所拯救。,3
2127,到家第一件事就是马上向老妈扑通一声跪下。 “妈，我没交到女朋友！” “傻孩子，没关系的，起来吧，男孩子要以学业为重！” “哦，也对。还有，我挂科了……” “谁让你站起来的？！”,3
2128,结果他转得更起劲了。 我在远处快笑出来了。 哥，你手里转的可是钢笔啊！ 您这白羽绒服算是……八成得等着甩到脸上才明白过来。,3
2129,给我一杯啤酒！我像一只死的野狗一样干燥......,3
2130,记得小学初中的时候，寒假作业有两本，我每次都是这样的。 我：“A啊，我写语文，你写数学，到时候咱换着抄好不好？” A答应了。 然后我：“B啊，我写数学，你写语文，到时候咱换着抄好不好？” B答应了。 然后每个假期哥都过得无比潇洒，等着抄就行了。,5
2131,一天，我们终于盼来了期待已久的生理卫生课。 上课后，我们的女老师只说了一句话：“我要说的你们看书都知道了；你们想知道的我不会说，自己看，不许说话……” 这节课就这样一直上到了下课。,3
2132,吴先生嗓子疼。到医院后，医生说:“你的扁桃腺发炎..最好把它切除。” 半年后，吴先生腹部又疼了，到医院后，医生说:“你的盲肠发炎了..必须把它切除。” 几个月后，吴先生又来找医生，医生问:“你又那不舒服了？” 吴先生鼓起勇气说:“医生，我实在不敢对您说啊..这次我是头疼!!”,5
2133,当仓鼠松动时，吸尘会更有趣。,3
2134,妈妈：小小，同学们怎么都叫你‘二王一后’呢？ 小小：因为我是迟到大王，睡觉大王。 妈妈：那‘一后’呢？ 小小：我的‘脸皮厚’。,1
2135,两个懒汉在一起谈论自己的志愿和理想。一个说：我这一辈子，没得到满足的就是吃饭和睡觉，如果我将来得志，我就吃饱了睡，睡够了再吃。 另一个说：我跟你的志向不一样，如果我将来得志，我就吃了又吃，哪有闲工夫睡觉呢！,3
2136,给中国人的英语考试很无聊，给外国人考的汉语考试同样无趣。 据说某中文听力考试题这样考：“羊毛衫大减价了啊，件件10元，样样10元，全部十元了啊！” 问：“什么东西10元？” A、件件；B、样样；C、全部；D、羊毛衫。,3
2137,贪得无厌的事物和过程终止于光荣的便秘..,3
2138,世界充满了自愿的人; 有些人愿意工作，其他人愿意让他们。,3
2139,记得初中时候，学校厕所小便池，就是超长的。可以同时十几个人小便的那种。 某同学恶做剧在那面墙上用粉笔写: XXX在此一游。 绝得是，过几天后突然发现有人在后面又写了一句: 可惜粪池太浅了 ……,3
2140,一天，与儿比赛画画。我说：给你画一个拿手的--猫。 画完之后。女儿看了大半天问：爸爸，这只猫怎么不拿手呢。,3
2141,儿子想吃西瓜吭哧吭哧抱半天抱不动， 扭头说：“爸爸我抱不动”。 我正忙着呢，头也没回随口说：“抱不动滚嘛” 话音未落感觉出溜一声这小子跑了。我还纳闷呢 走过去问他：“你不吃瓜了？” 这小子委屈的说：“你不是让我滚么，我就滚了”,3
2142,一群红蚁到海边观看大鳌。在海边等了一个多月仍不见大鳌浮出，有些不耐烦了，准备返回。这时忽然狂风浪涌，大地也有些颤抖。红蚁们说：这回大鳌该出来了。 又过了几天，风平浪静，大鳌果然从海中隐隐升起，它头顶着一座山岳，高入云天渐渐向西游动。群蚁看到此景，都七嘴八舌地议论开了。 有的说：大鳌头顶高山和我们头戴沙粒有什么不同？ 有的说：我们在洞口的土堆上逍遥自在地游玩，天黑了就回到洞穴里睡觉，我们和大鳌都是各得其所，何必跑这么远，劳累身体，来观看它呢？,1
2143,有一次语文课，老师出了一道题目“记最难办的一件事”，让同学们做作业。半个小时过去了，许多同学快完成了，可是小明却连一个字也没有写。 老师走过去，问他为什么迟迟不动笔，小明皱着眉头说：“作文就是我最难办的一件事。”,3
2144,有一天朋友和我在家下棋忽一只胖鼠从我家中溜过，朋友见了并说：“你家的老鼠都养这么大了。” 我凄切的说了句“是来我家减肥的。”,3
2145,老板公出在外，接到秘书到来的长途电话，报告老板心爱的猫从屋顶上摔下来死了。 老板悲痛之余，把秘书训斥了一顿：这么大的事你怎么可以打电话呢！你使我毫无精神准备，你应该先派一个电报来，说我的猫上了屋顶；然后再来一个电报说猫摔下来了；然后再来一个电报说猫不幸……秘书一听，连声称是。 过了几天，老板收到一份电报，是秘书来的。打开一看：你妈上了屋顶！……,5
2146,有几个人正在吹牛聊天。阿凡提也来到他们中间开始吹牛：哎呀呀，我在阿拉木图见到的苹果，每一个足有七八斤重。 周围的人听了惊奇地问道：阿凡提，如果阿拉木图的苹果一个有七八斤重的话，那么它的个儿有多大？ 阿凡提正要回答，一位阿拉木图人来到他面前。咳，它的大小也就那么回事，只不过拳头那么大！阿凡提说道。 喂，一个有七八斤重的苹果才拳头那么大，那该是个什么样的苹果呀？周围的人又问，如果这位阿拉木图的朋友没来的话，那个苹果可能有西瓜那么大。阿凡提回答说。,1
2147,春运期间火车站排队买票，突然听见一孕妇大喊：“别挤了，再挤就要流产了！” 旁边一男的听后说：“流产算什么？我媳妇去年愣是让人挤怀孕了，我说啥了？”,3
2148,话说那天晚上，我们班一位男同学正在看恐怖小说， 正起兴时语文老师(女)，走过来一把给没收了。 第二段晚自习时，老师守我们上自习，闲着没事就拿出没收的小说看， 看完后坐在椅子上许久，这货叫了一个班上的女同学陪她去上厕所了。,5
2149,我要是匹诺曹就好了！ 考试的时候我说这题选A，我的鼻子长长了，我说选B，鼻子更长了，我说选C，鼻子还原了，哦~原来选C啊。,1
2150,朋友家有一个儿子，四五岁，在上幼儿园。 有一天在他们家，到吃饭时间主人家叫我们去吃饭，小朋友还在那里玩电脑，不去吃饭。 我就劝说：“小朋友，不去吃饭会长不高啊”。 然后小朋友：“不上学才长不高呢！”,1
2151,5岁的儿子洗澡时总爱把卫生间的灯关掉。有一次我下班回来，儿子独自在黑暗中洗澡，问他为什么卫生间不开灯，他响亮地回答：“奶奶说了，了，哪用开灯，难道自己洗澡还摸不到自己的身体吗？”,3
2152,面试官：“你还有其它特长吗？” 应聘者：“有，我去年写的两篇小说都登上某知名杂志了，我还完成了一部长篇小说。” 面试官：“真不简单，不过，你有哪些能在办公室里运用的特长？” 应聘者：“哦，这些都是我在办公时间完成的呀！”,3
2153,数学课，下课铃声已经响过， 而数学老师还在讲题目：“这个角和这个角……”最后全班都每人回答了， 数学老师还在那问：“什么角啊？ 然后就是突然从角落里冒出一个声音：“香港脚！” 全班爆笑，老师脸一下子就阴下来，二话不说就拔了插头，抱着电脑离开了。,5
2154,从前有一匹马，进了一家酒吧，坐到吧台找酒吧服务生要了一杯酒，服务生说：你的脸好长啊……,1
2155,9岁的明明和刚刚租了一条船去钓鱼。在湖上僻静的一角，他们发现有个地方鱼不少。 嘿，我们最好在这儿做个记号，这样我们明天又可以来这里钓鱼。明明说。,1
2156,大学时候在宿舍， 一个舍友拿着镜子照自己半天突然说：“我好帅啊！” 另一个答道：“你这种人也太狠了，你连自己都骗。”,5
2157,一个礼拜五下午，一位英俊的男人和一个漂亮的年轻女人来到一家珠宝店。 老板，看看你有些什么样的钻石项链。男人对店主说。 店主拿出所有的项链。仔细欣赏比较后，男人挑中了一条最漂亮的。 我们要出城度周末，我礼拜一来取，这样你也有时间查查我的信用卡。男人对店主说。说完这对男女就离开了珠宝店。 店主查了查信用卡，发现那男人名下仅有12美元。等到礼拜一那男人来时，他把情况告诉了对方。 我根本就没打算买。谢谢你帮我安排了一个美妙的周末。,1
